subj_id,cognitive_selfesteem_overall,credibility_overall,favorite_ai_system_overall,intention_use_overall,perceived_anthropomorphism_overall,perceived_intelligence_overall,perceived_role_of_ai_overall,perception_tool_actor_overall,usefulness_overall,apple_use,attitudes,attitudes_toward_ai_decisions,attitudes_toward_disclosure,attitudes_usage,delegation_comfort,general_experience_ai,subjective_knowledge,predicted_knowledge,objective_knowledge,objective_knowledge-item_1,objective_knowledge-item_2,objective_knowledge-item_3,objective_knowledge-item_4,objective_knowledge-item_5,objective_knowledge-item_6,objective_knowledge-item_7,objective_knowledge-item_8,objective_knowledge-item_9,objective_knowledge-item_10,objective_knowledge-item_11,objective_knowledge-item_12,objective_knowledge-item_13,objective_knowledge-item_14,objective_knowledge-item_15,objective_knowledge-item_16,objective_knowledge-item_17,objective_knowledge-item_18,objective_knowledge_confidence,loneliness,preferred_level_of_delegation,reason_for_not_using_ai_lack_knowledge,reason_for_not_using_ai_privacy_concerns,reason_for_not_using_ai_no_use_case,reason_for_not_using_ai_cost_barrier,reason_for_not_using_ai_reliability_concerns,reason_for_not_using_ai_prefer_traditional,reason_for_not_using_ai_waiting_maturity,reason_for_not_using_ai_no_resources,reason_for_not_using_ai_ethical_concerns,reason_for_not_using_ai_no_time,reason_for_not_using_ai_dislike_ai,reason_for_not_using_ai_other,reason_for_not_using_ai_other_other_text,strong_reason_for_not_using_ai_strong_reason_lack_knowledge,strong_reason_for_not_using_ai_strong_reason_privacy_concerns,strong_reason_for_not_using_ai_strong_reason_no_use_case,strong_reason_for_not_using_ai_strong_reason_cost_barrier,strong_reason_for_not_using_ai_strong_reason_reliability_concerns,strong_reason_for_not_using_ai_strong_reason_prefer_traditional,strong_reason_for_not_using_ai_strong_reason_waiting_maturity,strong_reason_for_not_using_ai_strong_reason_no_resources,strong_reason_for_not_using_ai_strong_reason_ethical_concerns,strong_reason_for_not_using_ai_strong_reason_no_time,strong_reason_for_not_using_ai_strong_reason_dislike_ai,strong_reason_for_not_using_ai_strong_reason_other,strong_reason_for_not_using_ai_strong_reason_other_other_text,risk_opportunity_score,user,open_to_use,context_of_use_user,context_of_use_no_user,cognitive_selfesteem_thinking,cognitive_selfesteem_thinking-item_1,cognitive_selfesteem_thinking-item_2,cognitive_selfesteem_thinking-item_3,cognitive_selfesteem_thinking-item_4,cognitive_selfesteem_thinking-item_5,cognitive_selfesteem_thinking-item_6,cognitive_selfesteem_memory,cognitive_selfesteem_memory-item_1,cognitive_selfesteem_memory-item_2,cognitive_selfesteem_memory-item_3,cognitive_selfesteem_memory-item_4,cognitive_selfesteem_transactive_memory,cognitive_selfesteem_transactive_memory-item_1,cognitive_selfesteem_transactive_memory-item_2,cognitive_selfesteem_transactive_memory-item_3,cognitive_selfesteem_transactive_memory-item_4,closeness_favorite_ai,creepiness_favorite_ai_user,credibility_favorite_ai-item_1,credibility_favorite_ai-item_2,credibility_favorite_ai-item_3,credibility_favorite_ai-item_4,credibility_favorite_ai-item_5,enjoyment_favorite_ai_user,enjoyment_favorite_ai_user-item_1,enjoyment_favorite_ai_user-item_2,enjoyment_favorite_ai_user-item_3,choice_favorite_ai_no_user_other_text,modality_favorite_ai,perceived_intelligence_favorite_ai-item_1,perceived_intelligence_favorite_ai-item_2,perceived_intelligence_favorite_ai-item_3,perceived_intelligence_favorite_ai-item_4,perceived_intelligence_favorite_ai-item_5,perceived_reliance_on_ai_user,perceived_role_of_ai_favorite_ai_other_text,perceived_role_of_ai_no_user_other_text,self_efficacy_without_ai_creativity,self_efficacy_without_ai_problem_solving,self_efficacy_with_ai_creativity,self_efficacy_with_ai_problem_solving,social_presence_sense_favorite_ai,social_presence_sense_favorite_ai-item_1,social_presence_sense_favorite_ai-item_2,social_presence_sense_favorite_ai-item_3,social_presence_sense_favorite_ai-item_4,social_presence_sense_favorite_ai-item_5,task_types_general_writing,task_types_general_content_creation,task_types_general_creative_idea,task_types_general_info_search,task_types_general_advice,task_types_general_learning,task_types_general_analysis,task_types_general_automation,task_types_general_other,task_types_general_other_other_text,task_types_favorite_ai_writing,task_types_favorite_ai_content_creation,task_types_favorite_ai_creative_idea,task_types_favorite_ai_info_search,task_types_favorite_ai_advice,task_types_favorite_ai_learning,task_types_favorite_ai_analysis,task_types_favorite_ai_automation,task_types_favorite_ai_other,task_types_favorite_ai_other_other_text,trust_favorite_ai,trust_favorite_ai-item_1,trust_favorite_ai-item_2,trust_favorite_ai-item_3,trust_favorite_ai-item_4,trust_favorite_ai-item_5,trust_favorite_ai-item_6,trust_favorite_ai-item_7,trust_favorite_ai-item_8,trust_competence,trust_dependability,general_ai_usage_frequency,favorite_ai_usage_frequency,bigfive_extraversion,bigfive_agreeableness,bigfive_conscientiousness,bigfive_neuroticism,bigfive_openness,age,gender,education,income,need_satisfaction_morality,need_satisfaction_competence,need_satisfaction_autonomy,need_satisfaction_relatedness,perceived_task_characteristics_email,perceived_task_characteristics_formal_letter,perceived_task_characteristics_job_application,perceived_task_characteristics_meeting_summary,perceived_task_characteristics_condolence_card,perceived_task_characteristics_social_media_post,perceived_task_characteristics_personal_letter,perceived_task_characteristics_birthday_invitation
subj0011,5.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,No,4.833333333333333,3.2,3.3,NA,5.0,3.0,3,73,10,1,2,1,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1.0,1.3333333333333333,NA,0,1,0,1,0,0,0,0,1,0,0,0,NA,1,0,0,0,0,0,1,0,0,1,1,1,NA,3.0,0,1,NA,Personal context,6.0,6,4,6,7,6,7,5.25,6,5,5,5,6.25,7,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,3.5,4.75,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,4.5,4.75,1.25,4.5,65,Female,Bachelor’s degree,"$50,000-$74,999",3.75,4.0,4.333333333333333,3.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA
subj0012,4.928571428571429,3.4,ChatGPT,3.3333333333333335,3.8,3.2,Friend,More like a social actor,56.0,Yes,2.75,3.5,4.2,3.25,3.5714285714285716,3.0,4,43,6,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,3.6666666666666665,2.3333333333333335,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1,1,Professional context,NA,4.666666666666667,4,5,3,7,5,4,5.75,6,4,7,6,4.5,3,4,7,4,slight_overlap,4.1,4.0,4.0,3.0,3.0,3.0,3.6666666666666665,4.0,4.0,3.0,NA,mix of voice and text,4.0,3.0,3.0,2.0,4.0,3.8,NA,NA,3.75,3.5,4.0,3.0,4.8,5.0,6.0,4.0,5.0,4.0,0,1,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,3.75,2.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.333333333333333,5.0,4.0,3.0,3.5,3.5,2.25,3.25,29,Female,Bachelor’s degree,"$150,000 or more",4.0,3.3333333333333335,2.6666666666666665,3.6666666666666665,0.25,0.125,0.25,0.5,0.25,0.25,0.0,0.25
subj0013,4.357142857142857,3.8,ChatGPT,4.0,4.0,3.6,NA,More like a tool,90.0,No,3.4166666666666665,3.7,3.8,3.25,3.2857142857142856,5.0,4,80,12,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,3.388888888888889,2.0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Professional context,NA,4.5,4,4,6,6,4,3,4.0,2,5,5,4,4.5,5,5,3,5,almost_complete_overlap,4.8,4.0,4.0,4.0,3.0,4.0,5.333333333333333,6.0,5.0,5.0,NA,mostly via text,4.0,4.0,4.0,3.0,3.0,3.6,NA,NA,3.25,3.5,3.5,2.25,5.0,6.0,6.0,4.0,5.0,4.0,1,1,0,1,0,0,1,0,0,NA,1,1,0,1,0,0,0,0,0,NA,3.75,2.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,3.3333333333333335,4.0,6.0,6.0,3.25,3.75,2.5,2.5,3.0,28,Female,Bachelor’s degree,"Less than $25,000",3.75,2.6666666666666665,3.0,3.3333333333333335,0.375,0.25,0.125,0.0,0.125,0.0,0.0,-0.125
subj0014,5.0,4.0,ChatGPT,5.0,3.6,4.0,NA,More like a tool,100.0,Yes,3.5833333333333335,3.7,3.5,3.75,4.0,4.0,4,50,13,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,3.1666666666666665,2.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1,1,Personal context,NA,5.0,5,5,5,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,very_strong_overlap,2.3,4.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,NA,mostly via text,4.0,4.0,4.0,4.0,4.0,2.8,NA,NA,4.0,4.0,4.0,4.0,5.6,6.0,6.0,6.0,5.0,5.0,1,0,1,0,1,0,0,0,0,NA,1,0,1,0,1,0,0,0,0,NA,3.875,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.5,3.5,3.25,3.75,3.75,32,Female,High school diploma or GED,"$25,000-$49,999",4.0,4.0,4.0,4.0,0.625,0.5,0.375,0.375,0.375,0.0,0.25,0.25
subj0015,3.7142857142857144,2.4,ChatGPT,3.6666666666666665,3.4,3.6,NA,More like a tool,100.0,Yes,2.8333333333333335,3.5,3.9,3.25,3.4285714285714284,4.0,5,100,10,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,3.888888888888889,2.3333333333333335,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.875,1,1,Professional context,NA,2.6666666666666665,2,5,2,3,3,1,4.75,6,2,7,4,4.25,7,4,2,4,some_overlap,4.8,2.0,2.0,2.0,3.0,3.0,5.0,5.0,6.0,4.0,NA,mostly via text,4.0,3.0,4.0,4.0,3.0,2.6,NA,NA,3.5,2.5,3.75,3.0,4.4,3.0,5.0,3.0,5.0,6.0,1,0,0,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,NA,2.75,2.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,2.6666666666666665,6.0,6.0,3.0,3.0,3.25,2.5,3.5,18,Male,High school diploma or GED,"$150,000 or more",3.0,3.3333333333333335,3.6666666666666665,3.0,0.0,0.25,-0.125,-0.25,0.25,-0.125,0.125,0.25
subj0016,5.0,NA,NA,NA,NA,NA,NA,NA,NA,No,3.8333333333333335,2.1,3.2,NA,4.285714285714286,3.0,3,55,13,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,3.2222222222222223,1.6666666666666667,NA,0,1,1,0,0,0,1,0,1,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.875,0,1,NA,Personal context,5.5,7,6,6,5,5,4,4.0,4,3,4,5,5.25,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,2.0,4.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,3.5,3.75,3.75,5.0,31,Female,"Some college, but no degree","$25,000-$49,999",2.5,4.0,3.6666666666666665,2.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA
subj0017,4.928571428571429,4.2,Google AI incl. Google Gemini (formerly Bard),5.0,1.4,4.6,NA,More like a tool,72.0,Yes,3.6666666666666665,2.3,4.6,4.0,4.428571428571429,4.0,4,50,9,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2.8333333333333335,1.6666666666666667,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,1,Personal context,NA,4.833333333333333,5,4,5,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,no_overlap,1.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,NA,mix of voice and text,5.0,5.0,4.0,5.0,4.0,1.0,NA,NA,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,1,1,0,1,0,NA,0,0,0,1,1,1,0,1,0,NA,3.25,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.3333333333333335,3.0,7.0,7.0,3.25,3.75,3.75,2.75,3.5,32,Female,Bachelor’s degree,"$150,000 or more",3.0,4.0,4.0,3.0,0.375,0.625,0.125,0.5,0.5,0.0,0.75,0.0
subj0018,5.571428571428571,5.0,Microsoft Copilot (formerly Bing Chat),5.0,4.2,4.2,NA,More like a tool,100.0,Yes,3.25,3.9,4.6,3.5,4.0,4.0,4,80,11,1,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,4.333333333333333,2.6666666666666665,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,1,1,Professional context,NA,6.0,7,7,6,5,6,5,5.75,6,6,4,7,4.75,3,5,4,7,very_strong_overlap,5.4,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,NA,mostly via text,5.0,5.0,4.0,3.0,4.0,3.6,NA,NA,4.25,4.0,4.0,3.75,6.4,7.0,6.0,7.0,7.0,5.0,1,0,1,1,1,0,0,0,0,NA,1,0,1,0,1,0,0,0,0,NA,4.375,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.666666666666667,4.333333333333333,5.0,6.0,3.0,3.0,3.75,3.5,3.5,24,Female,Bachelor’s degree,"$100,000-$149,999",3.5,4.0,4.0,4.0,0.375,0.25,0.375,0.375,0.375,0.125,0.25,0.25
subj0019,5.642857142857143,3.8,ChatGPT,3.6666666666666665,2.4,2.6,NA,More like a tool,76.0,No,2.9166666666666665,3.0,4.0,2.5,3.7142857142857144,3.0,3,64,12,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1,1,Personal context,NA,5.5,5,5,5,7,6,5,5.75,6,6,6,5,5.75,5,6,7,5,slight_overlap,1.0,4.0,4.0,3.0,4.0,4.0,2.6666666666666665,2.0,3.0,3.0,NA,mostly via text,2.0,4.0,2.0,2.0,3.0,3.0,NA,NA,3.5,4.0,5.0,5.0,1.8,1.0,2.0,2.0,2.0,2.0,0,0,0,0,1,0,0,1,0,NA,1,0,0,0,1,0,0,0,0,NA,3.125,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.3333333333333335,3.0,5.0,2.5,3.5,3.5,3.5,3.0,38,Male,"Some college, but no degree","Less than $25,000",3.0,3.0,3.0,3.0,0.125,0.0,0.125,0.125,0.125,-0.75,-0.125,-0.75
subj0020,5.357142857142857,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2.8333333333333335,2.7,5.1,NA,3.7142857142857144,1.0,2,25,13,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2.5,1.6666666666666667,NA,0,1,1,0,1,0,1,0,1,1,0,1,I am unsure of which AI system to embrace currently,1,0,0,1,0,1,0,1,0,0,1,1,I am unsure of which AI system to embrace currently,3.125,0,1,NA,Personal context,5.666666666666667,7,5,6,7,6,3,4.5,3,5,5,5,5.75,7,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,4.75,4.0,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,3.25,3.75,2.0,3.25,35,Female,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$50,000-$74,999",2.5,3.0,3.3333333333333335,1.6666666666666667,NA,NA,NA,NA,NA,NA,NA,NA
subj0021,5.928571428571429,3.8,Samsung Galaxy AI,4.0,3.0,3.2,NA,More like a tool,61.0,No,3.8333333333333335,2.4,3.3,4.0,4.428571428571429,3.0,3,35,12,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1.6666666666666667,1.0,3.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,1,Personal context,NA,5.666666666666667,6,5,6,6,6,5,5.75,5,6,5,7,6.5,7,7,5,7,slight_overlap,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,NA,mix of voice and text,3.0,4.0,3.0,3.0,3.0,1.2,NA,NA,4.25,4.5,4.75,4.5,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,3.125,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.3333333333333335,3.0,3.0,3.0,3.5,3.25,3.25,2.5,3.75,49,Female,"Some college, but no degree",Prefer not to say,3.0,4.0,3.3333333333333335,3.0,0.125,0.5,0.625,0.5,0.125,0.5,0.5,0.25
subj0022,4.5,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2.25,1.5,6.9,NA,3.7142857142857144,2.0,3,45,14,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,4.277777777777778,2.0,NA,0,1,1,0,1,0,0,0,1,0,1,1,copyright issues,1,0,1,NA,1,1,1,1,0,1,0,0,NA,2.625,0,1,NA,Personal context,4.5,5,5,5,5,4,3,4.25,5,4,4,4,4.75,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,3.25,3.25,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,3.5,3.0,4.5,4.5,29,Female,"Some college, but no degree","$50,000-$74,999",2.25,2.3333333333333335,2.6666666666666665,2.0,NA,NA,NA,NA,NA,NA,NA,NA
subj0023,5.857142857142857,4.2,ChatGPT,5.0,2.0,4.6,NA,More like a tool,90.0,No,3.75,3.0,5.7,4.0,4.0,4.0,4,75,14,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3.888888888888889,1.0,3.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.875,1,1,Personal context,NA,5.833333333333333,6,5,6,6,6,6,5.75,6,6,6,5,6.0,6,6,6,6,slight_overlap,1.3,4.0,4.0,4.0,5.0,4.0,5.666666666666667,6.0,6.0,5.0,NA,mostly via text,4.0,5.0,5.0,4.0,5.0,3.4,NA,NA,4.25,4.0,4.5,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,1,1,0,0,0,0,NA,1,0,1,1,1,0,0,0,0,NA,3.75,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.333333333333333,4.0,5.0,5.0,3.5,3.5,4.75,1.75,4.0,40,Male,Associates or technical degree,"$100,000-$149,999",3.5,4.333333333333333,4.0,2.0,0.5,0.625,0.75,0.5,0.25,0.5,0.125,0.125
subj0024,4.214285714285714,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3.0833333333333335,2.5,4.9,NA,4.142857142857143,2.0,3,50,13,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.4444444444444446,2.6666666666666665,NA,1,1,1,1,1,0,1,0,1,0,0,NA,NA,0,0,1,0,1,0,1,0,0,1,1,NA,NA,2.625,0,1,NA,Personal context,3.5,3,3,2,4,5,4,3.75,3,4,2,6,5.75,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,4.0,3.75,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,3.75,3.25,4.0,3.0,35,Male,Associates or technical degree,"$50,000-$74,999",3.0,3.6666666666666665,2.3333333333333335,1.6666666666666667,NA,NA,NA,NA,NA,NA,NA,NA
subj0025,5.928571428571429,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2.1666666666666665,2.2,6.9,NA,4.142857142857143,3.0,2,10,10,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,3.1666666666666665,2.0,NA,1,1,1,0,1,1,0,0,1,0,1,1,Steals from artists,0,0,0,1,0,0,0,1,0,1,1,0,NA,3.25,0,1,NA,Professional context,5.5,6,6,5,6,5,5,6.5,7,6,7,6,6.0,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,4.0,4.5,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4.0,3.75,3.0,4.75,34,Male,"Some college, but no degree","Less than $25,000",1.0,2.6666666666666665,3.0,1.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
subj0026,3.5,5.0,Meta AI,5.0,4.4,5.0,NA,More like a tool,100.0,No,5.0,4.2,1.0,5.0,5.0,4.0,4,70,12,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,2,4.166666666666667,3.0,2.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,2.8333333333333335,4,1,6,1,1,4,1.25,2,1,1,1,6.75,7,7,7,6,moderate_overlap,1.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,3.2,NA,NA,1.0,3.0,5.0,5.0,5.4,5.0,7.0,4.0,5.0,6.0,1,0,0,1,1,0,0,0,0,NA,0,0,0,1,1,1,0,0,0,NA,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,1.0,2.25,1.0,3.75,3.5,50,Female,High school diploma or GED,"$25,000-$49,999",4.5,5.0,5.0,4.333333333333333,0.125,0.625,0.0,0.0,-0.125,-0.125,0.125,0.125
subj0027,7.0,5.0,ChatGPT,5.0,5.0,5.0,NA,More like a tool,100.0,No,3.0,4.9,4.0,4.0,5.0,5.0,5,100,12,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5.611111111111111,3.0,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,1,1,Professional context,NA,7.0,7,7,7,7,7,7,7.0,7,7,7,7,7.0,7,7,7,7,no_overlap,6.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,5.0,NA,NA,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,0,1,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,3.0,3.25,3.0,4.0,4.0,43,Female,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$75,000-$99,999",5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
subj0028,5.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,No,4.083333333333333,3.5,3.8,NA,4.142857142857143,3.0,3,44,12,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1.3333333333333333,1.6666666666666667,NA,1,1,0,0,1,0,1,0,1,1,0,1,personal decision,0,0,1,1,0,1,1,1,1,1,0,0,NA,2.5,0,1,NA,Personal context,5.666666666666667,7,5,5,6,6,5,5.75,6,6,5,6,5.75,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,4.0,4.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,4.0,4.0,1.75,3.75,34,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000-$149,999",4.0,4.0,4.333333333333333,3.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA
subj0029,6.071428571428571,4.8,Microsoft Copilot (formerly Bing Chat),5.0,2.2,5.0,NA,More like a tool,100.0,No,4.5,2.2,1.3,5.0,4.142857142857143,3.0,3,50,15,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3.0555555555555554,1.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,1,1,Personal context,NA,6.666666666666667,7,7,7,7,7,5,4.25,3,4,4,6,7.0,7,7,7,7,some_overlap,1.2,5.0,5.0,5.0,4.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,2.0,NA,NA,3.75,5.0,4.75,5.0,3.0,3.0,6.0,3.0,1.0,2.0,0,0,1,1,0,1,0,0,0,NA,0,0,1,1,0,1,0,0,0,NA,4.25,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,3.6666666666666665,5.0,5.0,2.0,4.75,4.5,1.0,4.75,53,Female,Bachelor’s degree,"$25,000-$49,999",3.5,4.666666666666667,4.666666666666667,2.6666666666666665,0.0,0.375,0.25,0.5,0.5,0.75,0.375,0.75
